episode,steps_per_episode,t_per_episode,reward_per_episode,reward_avg_per_episode,reward_min_per_episode,reward_max_per_episode
121,343.0,69.591,-65.0,-0.19005847953216373,-100.0,0.8
122,60.0,12.894,-109.6,-1.8576271186440676,-100.0,0.8
123,15.0,3.325,-100.0,-7.142857142857143,-100.0,0.0
124,28.0,5.944,-108.2,-4.007407407407407,-100.0,0.8
125,69.0,14.17,-112.2,-1.65,-100.0,0.2
126,195.0,39.336,-100.79999999999998,-0.5195876288659793,-100.0,0.8
127,372.0,75.71599999999998,-50.60000000000016,-0.13638814016172507,-100.0,0.8
128,126.0,25.538,-86.40000000000003,-0.6912,-100.0,0.8
129,128.0,26.139,-91.4,-0.7196850393700788,-100.0,0.8
130,17.0,3.728,-108.2,-6.7625,-100.0,0.2
131,406.0,81.558,-59.800000000000125,-0.14765432098765435,-100.0,0.8
132,270.0,54.536,-69.8,-0.2594795539033457,-100.0,0.8
133,199.0,40.092,-64.4,-0.3252525252525253,-100.0,0.8
134,164.0,33.351,-80.20000000000003,-0.4920245398773005,-100.0,0.8
135,500.0,100.549,83.39999999999992,0.16713426853707417,-0.6000000000000001,0.8
136,29.0,6.163,-100.6,-3.5928571428571425,-100.0,0.0
137,500.0,100.379,117.39999999999988,0.23527054108216436,-0.6000000000000001,0.8
138,256.0,51.584,-82.60000000000005,-0.323921568627451,-100.0,0.8
139,261.0,52.505,-66.4,-0.2553846153846154,-100.0,0.8
140,53.0,10.954,-108.2,-2.080769230769231,-100.0,0.2
141,13.0,3.124,-102.4,-8.533333333333333,-100.0,0.0
142,29.0,6.096,-103.0,-3.678571428571428,-100.0,0.8
143,199.0,40.555,-120.4,-0.6080808080808081,-100.0,0.8
144,21.0,4.943,-100.0,-5.0,-100.0,0.0
145,258.0,52.092,-110.8,-0.4311284046692607,-100.0,0.8
146,500.0,100.56,56.2,0.112625250501002,-0.6000000000000001,0.8
147,19.0,4.163,-100.0,-5.555555555555555,-100.0,0.0
148,200.0,40.72,-77.59999999999998,-0.38994974874371857,-100.0,0.8
149,481.0,96.595,-75.40000000000013,-0.15708333333333335,-100.0,0.8
150,23.0,5.096,-106.4,-4.836363636363637,-100.0,0.2
151,49.0,10.344,-109.0,-2.270833333333333,-100.0,0.2
152,92.0,18.729,-109.4,-1.2021978021978024,-100.0,0.8
153,303.0,61.134,-61.200000000000045,-0.20264900662251653,-100.0,0.8
154,328.0,65.96,-74.80000000000007,-0.22874617737003056,-100.0,0.8
155,188.0,38.082,-105.0,-0.5614973262032086,-100.0,0.8
156,500.0,100.351,71.19999999999997,0.1426853707414829,-0.6000000000000001,0.8
157,105.0,21.602,-99.6,-0.9576923076923075,-100.0,0.8
158,143.0,28.945,-113.4,-0.7985915492957747,-100.0,0.8
159,189.0,38.136,-98.8,-0.5255319148936171,-100.0,0.8
160,431.0,86.488,-56.40000000000022,-0.13116279069767445,-100.0,0.8
161,500.0,100.374,115.79999999999986,0.23206412825651296,-0.6000000000000001,0.8
162,52.0,10.791,-101.2,-1.984313725490196,-100.0,0.8
163,177.0,35.754,-96.0,-0.5454545454545454,-100.0,0.8
164,500.0,100.281,40.799999999999805,0.08176352705410822,-0.6000000000000001,0.8
165,500.0,100.455,65.39999999999999,0.13106212424849695,-0.6000000000000001,0.8
166,500.0,101.612,111.59999999999998,0.22364729458917837,-0.6000000000000001,0.8
167,500.0,100.812,75.1999999999999,0.1507014028056112,-0.6000000000000001,0.8
168,500.0,100.568,63.599999999999774,0.12745490981963925,-0.6000000000000001,0.8
169,471.0,94.633,-62.20000000000008,-0.13234042553191494,-100.0,0.8
170,500.0,100.365,92.1999999999998,0.18476953907815633,-0.6000000000000001,0.8
171,500.0,100.373,82.79999999999983,0.16593186372745491,-0.6000000000000001,0.8
172,141.0,28.621,-100.2,-0.7157142857142856,-100.0,0.8
173,500.0,102.141,88.5999999999999,0.17755511022044088,-0.6000000000000001,0.8
174,500.0,100.443,83.99999999999996,0.1683366733466934,-0.6000000000000001,0.8
175,500.0,100.816,77.7999999999999,0.15591182364729458,-0.6000000000000001,0.8
176,500.0,100.609,71.99999999999997,0.14428857715430862,-0.6000000000000001,0.8
177,500.0,100.371,127.39999999999996,0.25531062124248494,-0.6000000000000001,0.8
178,500.0,100.645,114.99999999999989,0.23046092184368736,-0.6000000000000001,0.8
179,500.0,100.559,117.79999999999998,0.2360721442885772,-0.6000000000000001,0.8
180,500.0,100.401,95.2000000000001,0.19078156312625247,-0.6000000000000001,0.8
181,500.0,100.81,105.5999999999998,0.211623246492986,-0.6000000000000001,0.8
182,500.0,100.428,96.99999999999987,0.19438877755511016,-0.6000000000000001,0.8
183,500.0,100.611,65.59999999999985,0.13146292585170338,-0.6000000000000001,0.8
184,82.0,16.808,-104.2,-1.2864197530864199,-100.0,0.8
185,500.0,100.691,149.20000000000007,0.29899799599198396,-0.6000000000000001,0.8
186,500.0,100.651,104.1999999999999,0.2088176352705411,-0.6000000000000001,0.8
187,500.0,100.584,108.5999999999999,0.21763527054108212,-0.6000000000000001,0.8
188,500.0,100.627,130.5999999999999,0.2617234468937876,-0.6000000000000001,0.8
189,500.0,100.401,139.20000000000007,0.2789579158316633,-0.6000000000000001,0.8
190,70.0,14.395,-107.2,-1.5536231884057972,-100.0,0.8
191,500.0,100.313,95.79999999999994,0.19198396793587175,-0.6000000000000001,0.8
192,500.0,100.409,109.79999999999986,0.22004008016032067,-0.6000000000000001,0.8
193,500.0,100.437,99.39999999999988,0.1991983967935872,-0.6000000000000001,0.8
194,500.0,100.365,128.39999999999986,0.25731462925851706,-0.6000000000000001,0.8
195,15.0,3.417,-106.4,-7.6,-100.0,0.8
196,426.0,86.09999999999998,-7.40000000000019,-0.01741176470588235,-100.0,0.8
197,500.0,100.591,101.19999999999996,0.2028056112224449,-0.6000000000000001,0.8
198,500.0,100.434,106.39999999999992,0.21322645290581163,-0.6000000000000001,0.8
199,500.0,100.4,86.9999999999999,0.1743486973947896,-0.6000000000000001,0.8
200,500.0,100.61,101.79999999999984,0.20400801603206412,-0.6000000000000001,0.8
